ñùpora,1 acostumbrarse. 2 amansarse. 2.1 Los sufijos de verbos: -po.
ñùroca boroora,mirar (hacia abajo).
ñùroca mùohna,mirar (hacia arriba). 176
ñùroca mùono,boca arriba.
ñùroca wahcõ coãna,acostarse (boca arriba).
ñùwera,1 mirar (con profundidad). 2 saber todo.
o1,o.
o2,pez mojarra o mujara. Cichlasoma facetum.
o majare cûna,"levantar (con una palanca) y voltear (dejando en el suelo o piso, algo pesado)."
o moqueana,o moquena v.t. torcer.
o musiona,hozar.
o torêdù,palanca.
o torêna,girar (con una palanca).
oãna,"enroscar, hilar, torcer."
oêcã,"bebé; nene, nena (una semana hasta seis meses). 177"
ohrêno,remolino.
ohrêri copa,remolino.
ora1,hora.
ora2,"partir en dos por la mitad, dividir en la mitad."
ore morena,mezclar (con movimiento circular).
orera,"agitar, batir."
orewera,labrar.
orê chùro,cuchara.
orê payora,echar encima (algo como tierra).
oroca site boroora,"caer (rayo), relampaguear."
oroca site ñona,relampaguear (al agua).
oroca sitera,relampaguear.
oroca sitero,relámpago.
otura,"utura v.t. conducir, manejar."
oturiro,"uturiro s.m. chofer o chófer, conductor, motorista, piloto."
oturo,popa de barca.
oveja pjoari,lana. 178
owera,despegar.
õ,"éste, ésta."
õ buipù,"arriba en el río, norte."
õ majanopù,"1 por aquí (alejándose del río). 2 cercano (del río). 3 esta región (subiendo del río). V. buharo sehe, majano sehe, majanopù, tó majanopù."
õ sehe,lo siguiente.
õi,"õhi adv. acá, aquí."
õpù,"acá, aquí (a distancia o con moción hacia aquí)."
pa,"1 otro, otra. 2 algún, alguna. 3 próximo, próxima."
pa bùhùsehe coapù,"otro lado, aquel lado del río. sinón. sie coa sehe, sie coapù, sí pahrê sehe."
pa mihniriro,"campeón (de un deporte). pl. pa mihniina. sinón. pape masiriro, pape muhsioriro, pape tuariro."
pa sehe macariro,"alguien extraño, desconocido."
pa sehepù siõ suhaa wahara,desviar (adonde no hay camino).
pa sehepù wahara,mudarse (hacia allá). 179
pa tehe,otro tiempo.
pa tehe nino,tal vez. lit. diciendo otro tiempo.
pache,"carga, mercancía, riqueza."
pache duari wùhù,"almacén, tienda."
pache duariro,comerciante.
pache pùro,alguien rico.
pache pùro wahara,enriquecer.
pache wihbori tahtia,"bodega, deposito."
padùro,"arena, playa."
pahara1,"cosechar (maíz, piña, ramas pequeñas)."
pahara2,"ser pálido, pálida y consumido, consumida."
pahã cohãna,"paha cohãna v.t. 1 borrar. 2 secar, enjugar."
pahã cohãno,"paha cohãno s.inan. borrador, goma. 180"
pahã cohãri cahsaro,"paha cohãri cahsaro s.inan. toalla, trapo (para limpiar, secar)."
pahã cõwera,"1 borrar. 2 secar, enjugar."
pahãahna,"atravesar, cruzar (el río y el camino)."
pahãna,mezclar (con almidón).
pahãri casario,puente.
pahcõri,olas.
pahcõri yahpia tuhuri,olas (grandes y suaves en el agua).
pahda,"pez agujón, diente perro. Acestrorhynchus microlepis (del grupo falcatus)."
pahi,"cura, sacerdote, religioso."
pahiacoro,"monja, religiosa, hermana."
pahma cûna,dividir (una chagra).
pahmuna,fermentar. 181
pahnana,"arrancarse, separarse."
pahñona,"acabar, completar, terminar."
pahñonocahna,gastar todo.
pahñùno,to pahñùno) s.m. cuñado (tercera persona).
pahrê sehe,"lado del río, camino o chagra; parte. sinón. cjoa sehe. V.pal.prin. sehe."
pahrêna,"1 descortezar, pelar. 2 despegar."
pahsara,flotar.
pahsu tira,"ponerse celoso, celosa."
pahsuru,"pahsuro (yù pahsuru) s.m. 1 concuñado. 2 comarido, coesposa."
pahta,"1 asiento (como un banco), banco (para sentarse). 2 paquete. 182"
pahta dohrora,enmohecerse.
paina yare cahma yùhdùra,"codiciar, sentirse envidia."
paina yùhdoro noano yoara,sobrepasar (a otros).
painare ne ño payoerara,ser insolente. lit. nunca tiene respeto a otros.
pairo,1 otro (persona). 2 alguien. 3 extranjero.
pairo namono mehne ñano yoaa,adulterio.
pairo ya,"ajeno, ajena."
cahmana,"alquilar, arrendar."
pamo,armadillo. Dasypus novemecinctus.
pamo ñasaca,armadillo (pequeño). Dasypus sabanicola.
pamonoaca,pilón.
Pamopoa,Tatú (nombre de un raudal en el río Vaupés). 183
panamaño,yù panamaño) s.f. nieta.
panamaño macono,yù panamaño macono) s.f. biznieta (hija de mi nieta). pl. panamana numia pohna. V. panami macono.
panami,yù panami) s.m. nieto.
panami ji turiariro,yù panami ji turiariro) s.m. descendiente.
panami macono,yù panami macono) s.f. biznieta (hija de mi nieto). pl. panamana pohna numia. V. panamaño macono.
panami macùno,yù panami macùno) s.m. bisnieto o biznieto.
pano,1 adelante. 2 ante. 3 antes de.
pano yahura,predecir.
panopù,"antes, antiguamente, en la antigüedad, hace mucho tiempo."
panopù macari,"antiguo, antigua; viejo, vieja."
pape masiriro,campeón (de un deporte). lit. el que sabe jugar bien.
pape muhsioriro,campeón (de un deporte). 184
pape tuariro,campeón (de un deporte).
papea,deporte.
papehtiro ti dahreriro,paperiro ti dahreriro s.m. muñeco.
papeina câ bùhùsehe macaina,equipo.
papeinare ñù nùnùriro,árbitro.
papera,jugar.
papera pû,papel.
papera tunu,"una hoja de papel enrollada, rollo de papel. V.pal.prin. tununa. V. papera turêri tia, pari tunu."
papera turêri tia,"hoja de papel enrollada, rollo de papel. pl. papera turêa tiri. V.pal.prin. tununa, tia2. V. papera tunu."
papera tju,libro.
papera wahwa,vaso desechable. lit. vaso de papel.
paperi cuhtu,cancha.
papero,juguete.
parána,peces arenca. Holobrycon pesu.
pari arê,"torcido, torcida."
pari bohto,"agrupación (de árboles, gente, animales). pl. pjaa bohtori. V.pal. prin. bohto. pape tuariro WananoEspañol 185"
pari bubi,1 gránulo (grandecito). 2 sarpullido.
pari buhu,"montón, montículo, morón, loma."
pari ca,"hilera (de gente, animales u otras cosas)."
pari cahsaro,"algo delgado, delgada (que cubre como la piel); corteza de árbol. pl. pjaa cahsari. V.pal.prin. cahsaro. V. cahsaro, co dùcatari cahsaro, cori cahsaro, mohari cahsaro, wasoro cahsaro, yahco suhtiro cahsaro."
pari caro,"forma de una caja, forma cuadrada."
pari casario,"forma plana y suspendida, plataforma, mesa, estante. pl. pjaa casaripo. V.pal.prin. casario. V. pari casario."
pari cuhmi,abolladura.
pari cuhsù,"río extendido, sección del río (la parte recta y nivelada del río). pl. pjaa cuhsùri. sinón. cuhsù."
pari cuhtu,1 cancha. 2 claro (para campamento).
pari cumu,1 viga. 2 palo caído.
pari curi,casabe entero.
pari curiaca,"1 nudo en un árbol, bambú. V. canù curiaca, dùhte curiara, dùhteri curiaca, payù curiapoca, yucùcù curiaca. 2 codo, rodilla. V. agã curiaca, dahporo dohsari curiaca, dùsepechù curiaca, ñùchùcù curiaca, wamo curiaca, wamomaca curiaca, wamo pica curiaca, yachù curiaca. pari curiaca WananoEspañol 186 3 chichón."
pari curua,"grupo, manada, rebaño, tribu. pl. pjaa curuari, pjaa cururi. V.pal.prin. curua."
pari cùnù,"acantilado, precipicio escarpado."
pari chiqui,"1 fajo (de papel, etc). 2 abolladura."
pari chubi,"crespo, crespa."
pari cjoa,"1 forma pequeña, redonda y plana; moneda, pastilla. 2 bloque."
pari cjù,"ladeado, ladeada."
pari da,"1 banda (como un cinturón). 2 cinta. 3 forma de una cuerda. 4 fila. 5 raya. 6 manguera, tubo. 7 línea, familia. 187"
pari dohbe,"algo moteado, moteada (como el pecho de un codorniz)."
pari dohro,"abigarrado, abigarrada; algo con diseño (como la piel de un jaguar)."
pari dutu,1 cosa enrollada entera (como rollo o madeja de piola). 2 persona durmiendo en una posición fetal.
pari ma,"forma de una quebrada (larga como un río), río."
pari maha,1 forma de camino. V.pal.prin. maha. V. wùria dujiri maha. 2 raya del cabello. pl. pjaa mahari. V. pjoa sa ma.
pari muti,"encorvado, encorvada."
pari nuha wahara,pandearse.
pari ñai,"1 áspero, áspera. 2 arrugado, arrugada. 3 algo peludo y velludo. pl. pjaa ñaini. sinón. pari sùhte. V. ñaina."
pari ñoaca,península.
pari pahma,"puerta, división (para encerrar)."
pari pahta,"1 asiento (un poco largo como un banco). 2 cajita, paquete."
pari paro,"mazorca, banano o fruta con esta forma. pl. pjaa parori. V.pal.prin. paro. V. jo paro, paro, qui jo paro, yoa jo paro, yo paro. pari paro WananoEspañol 188"
pari piõ,"ovalado, ovalada."
pari pohcaro,"fragmento, partícula (como en fariña, aserrín). pl. pjaa pohcari. V.pal.prin. pohcaro. V. dihta manari, pão pohcari, pohca, yucùcù pohca."
pari pohna,"fila (de gente, animales uno atrás de otro)."
pari puhaca,"esquina (adentro de una casa o caja), de una calle. pl. pjaa puhacari. V.pal.prin. puhaca."
pari puti,"1 forma de paquete; bulto, paquete (envuelto). 2 gordo (con barriga grande)."
pari pû,"forma plana, delgada (como una hoja). pl. pjaa pûri. V.pal.prin. pûcã. V. papera pû, putu pû: putu, wihtã õri pûcã."
pari pùhù,"1 forma de canasto redondo. 2 oblongo, oblonga. pl. pjaa pùhùse. V. cuhnucu pùhù, pùhù cano, pùhùro."
pari pjî,"algo agudo, aguda. pl. pjaa pjîni. V.pal. prin. pjî."
pari sahba,"donde es barroso, barrosa; pantano."
pari sahwi,"esquina (aguda de una mesa), protruberancia aguda (de un árbol)."
pari sehne,"horcón, horquilla."
pari si,1 manco o manca. 2 cojo o coja. 189
pari siõ,"sesgo, sesga."
pari site,"algo regado, regada."
pari soho,"ser oblongo, oblonga."
pari sohtoa,"forma de esquina (de mesa, caja). pl. pjaa sohtoari. V.pal.prin. sohtoa. V. caro sohtoa, mesa sohtoa."
pari sohtoro,forma de cono o tasa; embudo.
pari soro,"1 círculo; redondo, redonda. 2 torcido, torcida. 3 curva. 2. V. pichõno soro, soroa wahara, soroara, tunuri soro, tù puri soro."
pari sùhte,1 algo tupido y velludo. 2 ramo de flores.
pari ta,pantano.
pari tahtia,"1 cuarto. V. chùa dahreri tahtia, masa wihiri tahtia, masa wija sùrùcari tahtia, paye baro wihbori tahtia. 2 sección (de una caja)."
pari taño,"pieza transversal. 2. V. comaa taño, pari cumu, pisari taño, yucùcù taño."
pari taro,"charca, charco. 190"
pari tene,"perforado, perforada; poroso, porosa."
pari tia,"forma redonda y cilíndrica; carrete. 2. V. pila, sihãri tia, yucù tia."
pari tihpa,algo en forma cuadrada (como tela doblado). pl. pjaa tihpari. V. data tihpa: tihpa.
pari tõho,"racimo entero (de bananos, de uvas o de la fruta chontaduro)."
pari tucû,"cala, caleta, ensenada, golfo, curva radical en el río. pl. pjaa tucûri. V.pal.prin. tucû."
pari tuhcu,"ondulación, camino o caño torcido."
pari tuhu,"montón, morón."
pari tuhu yoara,amontonar.
pari tunu,"algo que rueda; redondo, redonda; cilíndrico, cilíndrica; hoja de papel enrollada."
pari turi,"otra vez, de nuevo."
pari turi buhera,repasar.
pari turi dahrera,reconstruir. 191
pari turi masana,revivir.
pari turi nina,repetir.
pari turi posa wahpora,rellenar.
pari turi wahpora,rellenar.
pari turi yoara,rehacer.
pari tù,"1 disco. 2 corona de un pájaro. pl. pjaa tùri. V. cuaro, tuhîo tù, yihsori tù."
pari tjewa,"grande y delgado, delgada."
pari tju,"libro. pl. pjaa tjuri. V.pal.prin. tju. V. buheri tju, joahti tju, papera tju."
pari waca,"1 algo puntiagudo (y pequeño). 2 dardo de cerbatana. 3 pedazo de una cosa. 4 tallo de la hoja de una palma. V.pal.prin. waca. V. paritu waca, peregu."
pari wacu,1 hernia. 2 nudo de árbol. V. yucù wacuca. 3 quiste.
pari wahpa,"1 juntamente. 2 paralelo, paralela."
pari wahpa yoara,aparear.
pari wahsa,1 ranura. 2 zanja.
pari wahwa,forma cóncava. 192
pari wahwa wahara,pandearse. sinón. pari nuha wahara.
pari wapa,"nivelado, nivelada; parejo, pareja; plaza; plano, plana. 2. V. Poa Wapa, tãa wapa, wùhdùa wapa."
pari wapa yoara,emparejar.
pari wasõ,viga.
pari weje,1 abertura. 2 claro (en la selva).
pari wi,"forma puntiaguda (como el pico de pájaro, garza)."
pari wihtã,"charco, pantano."
pari wùhtù,bache.
pari yahcoaro,"brecha, claro (a orillas del río y en el monte); desmonte (entre los árboles). pl. pjaa yahcoari. V.pal.prin. yahcoaro. V. yucù yahcoaro."
pari yapa,"fruta, gota, grano, punto."
pari yawi,forma de anzuelo pequeño y redondo. pl. pjaa yawiri. V. yohgari yawi.
pari yede ducuriro,"pari yete ducuriro s.m. alguien patizambo hacia afuera, patiestevado, perniabierto. 193"
pari yoro,forma de media luna.
pari yuri wahara,cojear.
pari yuri wahariro,un cojo.
pari yùbù,"1 ser esférico, esférica. 2 gordito, gordita."
pari yùdù,"incisión, muesca. pl. pjaa yùdùri. sinón. pari yùjù. V. dùhte yùdùara."
pari yùhtù,"algo rayado, rayada. pl. pjaa yùhtùri. V. yùhtùra."
pari yùjù,1 cintura. 2 forma de reloj de arena. 3 muesca. pl. pjaa yùjùri. sinón. pari yùdù. V. yùjù.
paria,"1 ser esférico, esférica; globo. 2 forma de una canoa, avión. pl. pjaapoca. V. bùsoca, piriaca yoaria, posa tiria, tju naria, wùria."
pariõ,1 palma. 2 palma entera.
paritu waca,fósforo.
parî mùahna,aclarar.
parîa wahara,desatarse.
paro,mazorca de maíz.
paró,varios lugares.
patipahma,costado (de una persona). 194
patipahma cohã,costilla.
pato,pato.
paye baro,"algo, cosa."
paye baro wihbori tahtia,bodega.
payora,1 servir (comida). 2 poner encima.
payuru,"chicha (bebida fuerte de mandioca, chontaduro o maíz fermentada)."
payù,"bastante; harto, harta; mucho, mucha; suficiente."
payù curiapoca,"nudoso, nudosa; tener muchos nudos."
payù jira,abundar.
payù masa,multitud.
payù yoariro,activo (ser animado).
payùbia,"abundancia; demasiado, demasiada; muchísimo, muchísima."
pão,pan.
pão bùcùachù yoaa,levadura. sinón. pão bùcùaro.
pão bùcùaro,pão bùcaro s.inan. levadura.
pão dahreriro,panadero. 195
pão pohcari,migas.
pãoca,fruta del árbol de pan.
pãocù,árbol del pan.
Peo,Macucú (nombre de un cacerío wanano en el río Vaupés).
peregu,puntilla.
peresu,"cárcel, calabozo; preso, presa."
peresu yoara,"aprisionar, detener, encarcelar."
peri,"muchos, muchas; plural."
pê buhu,pecho.
pê duha nana,extraer (con las uñas).
pê ñahana,coger (con garras o uñas).
pê ñahano,gancho.
pêcho,leche.
pêchore wipera,ordeñar. 196
pêna,"desgarrar, pellizcar."
pêno,"1 seno, teta. 2 ubre."
pêno cõno,pezón.
pi sora,"pi soara v.est. dar náusea, marearse, tener asco."
pi soro yùhùre tara,"pi soaro yùhùre tara v.i. dar náusea, marearse, tener asco. sinón. moa tiro wùrù yùhùre tara, pi sora, toa duaro yùhùre tara. V. toára."
piara,"ser agrio, agria; ácido, ácida."
piãna,"cosechar (batata, ñame)."
picha,leña.
picha sara,recoger leña.
picha dùpùricã,leña menuda.
picha moñona,fracasar al tirar.
picha muhsioriro,buen tirador.
picha niti,"picha niticã s.inan. brasa, chispa."
picha nuja,picha nujua s.inan. pólvora.
picha pohna,"pichaca pohna s.inan. flama, llama. 197"
picha pjo,"pájaro sorocuá cola negra, trogón colinegro. Trogon melanurus."
picha wimi,chupaflor mango pechiverde. Anthracothorax prevostii.
picha yapa,"1 cartucho, bala. 2 municiónes."
pichaca,"1 fuego, fogón, incendio, candela. 2 infierno."
pichaca nuja,pichaca nujua s.inan. ceniza.
pichara,"disparar, tirar (con arma de fuego)."
picharo,"disparo, tiro."
picharoca miona,tirar y hacer hundir (un animal).
picharoca ñohna,tirar (escopeta a uno que se cae en el río).
pichõ sehê,"1 ave raptora, gavilán tijereta, águililla tijereta. Elanoides forficatus. 2 tipo de gusano. 198"
pichõ turu,"mico chucuto, uácari. Cacajao melanocephalus, Cacajao rubicundus."
pichõa,mojojoyes.
pichõno,"cola, rabo."
pichõno soro,"pita soro s.an. alacrán, escorpión. Scorpionida. 2. V. pari soro."
pichùcù,"carabina, escopeta."
pichùcù cahmono,"guardagatillo, guardamonte. pl. pichù yucù cahmo. V. dahra sitero."
pichùcù mahadùcã,pichùcù mahanùcã s.inan. revólver.
piha sùra,llegar del monte.
piha tara,venir del monte.
pihaa,enfermedad contagiosa.
pihara,1 contagiar. 2 tocar.
pihchaca,"graviola, guaituto, chirimoya, guanábana. Anona spp."
pihora,"apestar, infectar. 199"
pihõ sõhna,enhebrar.
pihõ suhaa,"barretes, ganchos."
pihõna,"1 instalar (techo de paja). 2 meter por un hueco (bejuco, cuerda o hilo)."
pihti waroa wahara,"acabarse, agotarse todo."
pihtia curera,"escasear, disminuir."
pihtia wahara,"agotarse, acabarse."
pihtiachù yoara,"aniquilar, eliminar."
pihtira,"acabarse, extinguirse."
pihto,"boca, desembocadura, embocadura del río."
pila,"batería, pila."
pinihta,"específicamente, especialmente. 200"
pinono,"boa. Epicrates sp., Eunectes sp."
pinono dia macariro,"anaconda, güío. Eunectes sp."
pio boroora,hacer derramar.
pio dapora,"derramar, verter y dejar."
pio sãa dapora,"aguar. sinón. co mehne wahpo dapora, waa sãa dapora. V. pio dapora."
pio sãana,"derramar, verter (a una vasija)."
pio site borara,"derramar, hacer derramar."
pio sitera,"pio site borora v.t. derramar, vaciar."
piora,"vaciar, verter."
pioro,escarabajo. Macrodontia cervicornis.
piowe cûna,vaciar (líquido colando a una vasija que está en el piso).
piowe payora,vaciar (líquido a una vasija que está encima de una mesa).
piowera,"1 colar, filtrar. 2 vaciar (líquido)."
pioweri sohtoro,embudo. 201
piri ca,dentadura.
piri cahnoriro,dentista. pl. piri cahnoina. s.f. piri cahnoricoro. sinón. piri duhariro.
piri cosaa,crema dental.
piri cosaro,cepillo de dientes.
piri cumu,encía.
piri doi wijaripù,yù piri doi wijaripù) s.inan.pl. dientes naturales.
piri duhariro,un dentista.
piri waro,yù piri waro) s.inan.pl. dientes naturales. sinón. piri doi wijaripù.
piriaca,"diente, muela."
piriaca yoaria,colmillo.
pirire bihara,calzar (diente).
pisacù,palo de Acaricuara.
pisana,gato.
pisana tiira,maullar.
Pisapoa,"Acaricuara (nombre de un caserío en el Vaupés, Colombia). 202"
pisara,1 posarse. 2 montar a caballo.
pisari taño,"percha, estaca. 2. V. pari taño."
pisura,llamar.
pita,hormigas conga.
pita dùsero,abertura del hueco de la hormiga conga.
piti,"compañero, socio."
piti bocara,1 encontrarse. 2 estar en contra.
piti bocasinina,saludar.
piti dahre buhera,"ilustrar, comparar."
piti dahrera,hacer acompañar.
piti tira,1 acompañar. 2 consolar.
piti tiriro,"compañero, socio. pl. piti tiina. sinón. piti, sùho jiriro."
piti waro,yù piti waro) s.m. amigo íntimo.
pititia,cuatro. lit. compañero del tres. 203
pitu cuhsùra,pitu cuhsari v.i. chapotear.
poa tuhu,turbulencia del raudal.
Poa Wapa,Santa Cruz (nombre de un caserío abajo de Mitú). lit. raudal plano.
poaye,"rápido, raudal, cachivera o cachibera."
poaye topa,parte de abajo del raudal.
poco,"yù poco) s.f. madre, mamá."
poco maco,yù poco maco) s.f. prima (de otra tribu). lit. hija de madre.
poco macù,yù poco macù) s.m. primo (de otra tribu). lit. hijo de madre.
poco manù,yù poco manù) s.m. padrastro. lit. esposo de madre.
poco wahmiono,yù poco wahmiono) s.f. tía. lit. hermana de madre.
pocoaca,"yù pocoaca) s.f. comadre, madrina."
pohara,"hender, partir, quebrar, rajar. 204"
pohari pjî,astilla.
pohca,1 fariña. 2 harina.
pohca dataca,lata de fariña.
pohcaro,basura.
pohna boca masieraricoro,"mujer estéril. pl. pohna boca masieraa numia. s.m. pohna boca masierariro. sinón. nijinocãre boca masieraricoro, pohna dahre masieraricoro, pohna marienicoro."
pohna dahre masieraricoro,mujer estéril.
pohna marienicoro,"mujer estéril. lit. una mujer, no hay hijos."
pohna ti masieraricoro,pohna ti masienicoro s.f. mujer que no puede dar a luz.
pohna tibasara,dar a luz (para un hombre).
pohna tichù cohtaricoro,partera.
pohna tichù yoadohoricoro,partera. 205
pohna tira,"dar a luz, parir, reproducir."
poho cohãna,"botar (basura, tierra y cosas así)."
poho cûna,echar (hacia el piso o el suelo algo como tierra).
poho morena,echar y revolver.
poho õna,empolvar.
poho pjaria,ampolla.
poho sahmaria,"poho sohmaria s.inan. grano, furúnculo (pequeño y lleno de pus)."
pohocù,balsa.
pohora,repartir comida (un grupo a otro).
pohta,cabecera de río o caño.
porera,abrir (algo envuelto con hojas).
poreroa,"grillos, saltamontes, langostas. O. Orthoptera, F. Acrididae, (cuernitos largos) F. Tettigoniidae, (cuernitos cortos) Locustidae. 206"
porênoa,"mantis rezanderas. F. Mantidae, Mantis religiosa, M. americana, Mantis versicolor."
posa1,por.
posa2,macú (nombre de un grupo lingüístico en el Vaupés).
posa mariahna,"quedar vacío, vacía. lit. no hay contenido."
posa tira,contener.
posa tiria,vasija (que contiene algo).
posa wahpora,rellenar.
posa yùhdora,sobrecargar.
posara,1 empacar. 2 recargar la escopeta. 3 rellenar.
pota chùna,"peces caloches negros. Sternopygus macrurus, Eigenmannia virescens."
pota tira,"ser espinoso, espinosa."
potaca,espina. 207
poto,"1 derecho; directo, directa. 2 enfrente, frente, al frente, delante de."
poto bùhùsehe,derecha.
potocã,"verdad; cierto, cierta; en serio."
potocã nina,tener razón.
potocã tùhora,"creer bien. sinón. noano tùhora, quihõno tùhora."
potocãta,"seguramente, con seguridad."
pototi,fuertemente.
puara,barbasquear (echar barbasco en el río para matar pescado).
puca,"bodoquera, cerbatana."
puca waca,dardo de cerbatana.
puchahca,hormigas puchahca.
puhaca,"esquina, rincón."
puhi tira,tener comida (para un viaje). 208
puhichapù,"adentro de, dentro, interior."
puhiro,"1 creciente del río. 2 invierno. 3 estación del año, temporada."
puhiro tara,levantar el corriente (en el raudal del río).
puhpero,corazón del árbol.
puhsa nuju sùra,"agacharse, ponerse en cuclillas."
puhsia,"seco, seca (fruta)."
puhsira,"ser seco, seca (fruta)."
puhsiria,fruta seca.
puhtara,crecer (río o caño).
puhti,masa de mandioca.
puhtiaca,mentón.
puhura,hacerse daño (a un enfermo).
pumeahna,"pomeahna v.i. 1 cansarse, fatigarse. 2 aburrirse. 1. puhichapù WananoEspañol 209"
pupiacù,árbol de ucuquí.
pupira,brotar.
pura,"brincar, saltar."
puriro,"tamaño, ¿qué tamaño? (de ser animado masculino)."
purîna,"1 doler, tener dolor. 2 ser picante."
purmao,"escoplo, gubia."
puro,tanto como.
purocara,saltar.
puti,"bulto, paquete."
puti sãana,inflar.
puti sitea,"brujería, hechicería."
puti sitera,"hechizar, embrujar."
putia ñima,curare (veneno).
putira,soplar.
putiwera,aventar.
putu pû,coca. Eritroxiláceas Fam.
pû duhu dutira,destetar. 210
pûbasaricoro,"ama de leche, nodriza."
pûcã,1 hoja. 2 hoja de papel.
pûna,"1 mamar, tomar el pecho. 2 amamantar, dar el pecho, lactar."
pûpaha cûna,extender en el suelo o piso (algo como hojas o camisa).
pûpaha dapora,forrar (canasto con hojas).
pûrirocã,niño de teta.
pù tira,adueñarse.
pùa,dos.
pùa wahsõripe,"pùa sãhripe, pù bùhsoripe adj. diez."
pùa wamomaca pihtia,diez.
pùaropùta,"ambos, ambas."
pùcahmi,"yù pùcahmi) s.m. hermano mayor del padre, tío."
pùcù,"yù pùcù) s.m. padre, papá."
pùcù namono,yù pùcù namo) s.f. madrastra. 211
pùcùaca,"yù pùcùaca) s.m. compadre, padrino."
pùcùbùhù,"yù pùcùbùhù) s.m. hermano menor del padre, tío."
pùcùsùma marieriro,huérfano.
pùha sãana,tropezar y estar clavado o hincado (solo en los dedos del pie o encima del pie).
pùha tu mùana,tropezar.
pùhara,tropezar.
pùhãna,"1 adelgazarse, enflaquecerse; ser delgado, delgada; flaco, flaca. 2 estar tostado, tostada. 3 ser tieso, tiesa."
pùhãri,"tostado, tostada."
pùhõna,"asar, chamuscar."
pùhõri caro,horno.
pùhõri dùpù,asador (rama pequeña y larga usada para sostener la carne sobre fuego).
pùhtoa ti wapa cahmaa,impuesto. 212
pùhtoro,"jefe, líder."
mari pùhtoro,mari pùhtoro) s.m. nuestro Señor.
pùhtoro cjùara,"tener jefe, capitán."
pùhtoro sãahna,pùhto sãahna v.i. encabezar.
pùhtoro ya wùhù,palacio.
pùhtorocoro,"mari pùhtorocoro) s.f. jefa, reina."
pùhù cano,cargador de corteza.
pùhù canocù,árbol de la corteza (para cargador).
pùhùro,canasto (hecho con bejuco).
pùno,hamaca.
pùno nahmo,"guindo (para colgar hamaca), lazo."
pùõricoro,gritadora (durante el baile). 213
pùro,"amo, dueño, gerente, jefe."
pùtêna,1 tirar (con banda de caucho). 2 dar un golpecito (con el dedo).
pâca,cangrejo de agua fresca. Crustáceo aguático fluvial.
pja1,espinaca. sinón. bùcùri.
pja2,"1 hora, tiempo. 2 temporada. 3 era."
pja ñùna,"compadecer, sentir compasión, tener misericordia."
pja ñùriro,alguien misericordioso.
pja sùra,"1 ser efectivo, efectiva (remedio). 2 caer encima. 3 de repente encontrarse."
pja wihira,1 llegar donde otros. 2 tener ganas. 214
pjaa põ,palmas.
pjabùco,pjapoco (yù pjabùco) s.f. sobrina wanana (del hablante femenino).
pjabùcù,yù pjabùcù) s.m. sobrino wanano (del hablante femenino).
pjaca maco,yù pjaca maco) s.f. sobrina no wanana (del hablante masculino).
pjaca macù,yù pjaca macù) s.m. sobrino no wanano (del hablante masculino).
pjacù,cuerpo.
pjacù bùhari mùna,poliomielitis. sinón. bùhari mùna.
pjacù bùhari mùna wahyùro,pjacù bùhari mùna wahiro s.m. alguien que se enferma con poliomielitis.
pjacù bùhariro,alguien paralítico.
pjacù cohãri tene,"1 esqueleto. 2 escuálido, escuálida; consumido, consumida; descarnado, descarnada. 215"
pjacù ñuhmi masierara,"quedarse paralizado, paralizada; paralítico, paralítica."
pjacù pjiriro,"alguien gordo, alguien con cuerpo grueso."
pjacùoinare mari waa,limosna.
pjacùoriro,alguien pobre.
pjadà,1 tallo. 2 tronco.
pjara,tener ganas.
pjaríro,cuerpo entero.
pjaro,"estómago, abdomen, barriga, vientre."
pjaro pjiriro,"alguien con panza, gordo."
pjawá,pez guabina. Goeldiella eques.
pjã site cûnocahna,"desbaratar, deshacer."
pjãna,"1 desamarrar, desatar, soltar. 2 desenredar. 216 3 desenvolver. 4 destapar (garafaca). 5 disculparse."
pjãno,abrelatas. pl. datapoca pjãa. V. data pjãno.
pji wacûno wahachù yoara,agrandar.
pji yùhdùariro,alguien gigante.
pjibiaro,"enorme, en exceso; inmenso, inmensa."
pjira,"invitar, llamar, convidar."
pjiri,grande.
pjiri letra,mayúscula.
pjiri ma,"mar, océano."
pjiri maca,ciudad.
pjiri maha,carretera.
pjiria dacho maca macaria,"dedo anular, dedo del corazón."
pjiria wamo pica,"dedo pulgar, dedo gordo de la mano. 217"
pjiriro,1 alguien grande. 2 alguien poderoso.
pjíro,"mucho, mucha. 1. V. tuaro, yùhdùro."
pjíro chùa wara,festejar.
pjiro dero,"pjirocã dero adv. despacio, lentamente, poco a poco, leve, suavemente."
pjiro dero tù cû wahcãna,"pjiro dero tâ cû wahcãna v.i. caminar en puntas de pie, de puntillas."
pjiro dero wihno tira,hacer brisa.
pjíro puhtara,crecer mucho (el río).
pjíro tùhotura,preocupar.
pjíro wara,rendir (mucho).
pjíro wariro,alguien generoso.
pjíro wijara,rendir (mucho).
pjirocã,"leve, un poco."
pjirocã durucura,susurrar. 218
pjirocã sia co,agua tibia.
pjirocã wihnono wãna,hacer brisa.
pjî,"1 algo agudo, aguda. 2 barra. 3 tajada de pan."
pjo,"pájaro sorocuá cola blanca, trogón coliblanco. Trogon viridis."
pjoa bururiro,"alguien calvo, pelón."
pjoa bùjùriro,alguien peludo. pl. pjoa bùjùina. s.f. pjoa bùjùricoro. sinón. pjoa ti yùhdùariro. V. pjoa yoariro.
